x1,x2,max_probability,probability_margin_top2,predicted_class
0.21783567134268544,-11.157114228456914,0.9786195533659036,0.004351445458819603,omega4
0.258517034068138,-11.157114228456914,0.9770259212204845,0.0016329434041655322,omega4
0.29919839679358873,-11.157114228456914,0.9764698616504439,0.0011533608983459454,omega2
0.3398797595190395,-11.157114228456914,0.9775007046192692,0.00401736429250843,omega2
0.38056112224449024,-11.157114228456914,0.9784873818361292,0.006969368841877932,omega2
0.421242484969941,-11.157114228456914,0.9794317000757822,0.010020101009810212,omega2
0.46192384769539174,-11.157114228456914,0.9803353995609463,0.013180729662624624,omega2
0.5026052104208425,-11.157114228456914,0.9812001557684273,0.016462882493396003,omega2
0.5432865731462933,-11.157114228456914,0.982027581246699,0.01987866040823727,omega2
0.583967935871744,-11.157114228456914,0.9828192274376127,0.023440649356898935,omega2
0.6246492985971948,-11.157114228456914,0.9835765864956942,0.027161929025508624,omega2
0.6653306613226455,-11.157114228456914,0.9843010930991967,0.03105607774190322,omega2
0.7060120240480963,-11.157114228456914,0.9849941262477402,0.035137172874215916,omega2
0.7466933867735488,-11.157114228456914,0.9856570110419847,0.039419785932449214,omega2
0.7873747494989995,-11.157114228456914,0.9862910204413352,0.04391897151233293,omega2
0.8280561122244503,-11.157114228456914,0.986897376996211,0.04865024915307292,omega2
0.8687374749499011,-11.157114228456914,0.9874772545518673,0.05362957711820904,omega2
0.9094188376753518,-11.157114228456914,0.9880317799212053,0.058873317055127994,omega2
0.9501002004008026,-11.157114228456914,0.9885620345243932,0.06439818844760214,omega2
0.9907815631262533,-11.157114228456914,0.9890690559934874,0.07022121175173357,omega2
1.031462925851704,-11.157114228456914,0.9895538397405608,0.0763596391039888,omega2
1.0721442885771548,-11.157114228456914,0.9900173404881519,0.08283087151657065,omega2
1.1128256513026056,-11.157114228456914,0.9904604737611082,0.08965236153649647,omega2
1.1535070140280563,-11.157114228456914,0.990884117339138,0.09684150044724793,omega2
-1.0432865731462915,-11.114228456913827,0.9976096185868968,0.0986440637653001,omega4
-1.0026052104208407,-11.114228456913827,0.9974277264765201,0.09437300811130744,omega4
-0.96192384769539,-11.114228456913827,0.9972320319902106,0.09023652842090679,omega4
-0.9212424849699392,-11.114228456913827,0.9970214938367729,0.08622957187333546,omega4
-0.8805611222444885,-11.114228456913827,0.9967949931240029,0.0823470041672808,omega4
-0.8398797595190377,-11.114228456913827,0.9965513277267322,0.07858361499082789,omega4
-0.799198396793587,-11.114228456913827,0.9962892062701119,0.0749341221779466,omega4
-0.7585170340681362,-11.114228456913827,0.9960072417057191,0.07139317456016403,omega4
-0.7178356713426854,-11.114228456913827,0.9957039444574012,0.06795535352457949,omega4
-0.6771543086172329,-11.114228456913827,0.99537771511323,0.06461517329129507,omega4
-0.6364729458917822,-11.114228456913827,0.9950268366395175,0.061367079924776524,omega4
-0.5957915831663314,-11.114228456913827,0.9946494660926052,0.05820544909469494,omega4
-0.5551102204408807,-11.114228456913827,0.9942436258041082,0.05512458260256148,omega4
-0.5144288577154299,-11.114228456913827,0.9938071940155251,0.05211870369103255,omega4
