x1,x2,ambiguity_type
-0.5551102204408807,-7.297394789579158,vote tie
-0.5144288577154299,-7.297394789579158,vote tie
-0.47374749498997915,-7.297394789579158,vote tie
-0.4330661322645284,-7.297394789579158,vote tie
-0.39238476953907764,-7.297394789579158,vote tie
-0.3517034068136269,-7.297394789579158,vote tie
-0.31102204408817613,-7.297394789579158,vote tie
-0.2703406813627254,-7.297394789579158,vote tie
-1.124649298597193,-7.254509018036072,vote tie
-1.0839679358717422,-7.254509018036072,vote tie
-1.0432865731462915,-7.254509018036072,vote tie
-1.0026052104208407,-7.254509018036072,vote tie
-0.96192384769539,-7.254509018036072,vote tie
-0.9212424849699392,-7.254509018036072,vote tie
-0.8805611222444885,-7.254509018036072,vote tie
-0.8398797595190377,-7.254509018036072,vote tie
-0.799198396793587,-7.254509018036072,vote tie
-0.7585170340681362,-7.254509018036072,vote tie
-0.7178356713426854,-7.254509018036072,vote tie
-0.6771543086172329,-7.254509018036072,vote tie
-0.6364729458917822,-7.254509018036072,vote tie
-0.5957915831663314,-7.254509018036072,vote tie
-0.5551102204408807,-7.254509018036072,vote tie
-0.5144288577154299,-7.254509018036072,vote tie
-0.47374749498997915,-7.254509018036072,vote tie
-0.4330661322645284,-7.254509018036072,vote tie
-0.39238476953907764,-7.254509018036072,vote tie
-0.3517034068136269,-7.254509018036072,vote tie
-0.31102204408817613,-7.254509018036072,vote tie
-1.1653306613226437,-7.2116232464929855,vote tie
-1.124649298597193,-7.2116232464929855,vote tie
-1.0839679358717422,-7.2116232464929855,vote tie
-1.0432865731462915,-7.2116232464929855,vote tie
-1.0026052104208407,-7.2116232464929855,vote tie
-0.96192384769539,-7.2116232464929855,vote tie
-0.9212424849699392,-7.2116232464929855,vote tie
-0.8805611222444885,-7.2116232464929855,vote tie
-0.8398797595190377,-7.2116232464929855,vote tie
-0.799198396793587,-7.2116232464929855,vote tie
-0.7585170340681362,-7.2116232464929855,vote tie
-0.7178356713426854,-7.2116232464929855,vote tie
-0.6771543086172329,-7.2116232464929855,vote tie
-0.6364729458917822,-7.2116232464929855,vote tie
-0.5957915831663314,-7.2116232464929855,vote tie
-0.5551102204408807,-7.2116232464929855,vote tie
-0.5144288577154299,-7.2116232464929855,vote tie
-0.47374749498997915,-7.2116232464929855,vote tie
-0.4330661322645284,-7.2116232464929855,vote tie
-0.39238476953907764,-7.2116232464929855,vote tie
-0.3517034068136269,-7.2116232464929855,vote tie
-1.2060120240480963,-7.168737474949899,vote tie
-1.1653306613226437,-7.168737474949899,vote tie
-1.124649298597193,-7.168737474949899,vote tie
-1.0839679358717422,-7.168737474949899,vote tie
-1.0432865731462915,-7.168737474949899,vote tie
-1.0026052104208407,-7.168737474949899,vote tie
-0.96192384769539,-7.168737474949899,vote tie
-0.9212424849699392,-7.168737474949899,vote tie
-0.8805611222444885,-7.168737474949899,vote tie
-0.8398797595190377,-7.168737474949899,vote tie
-0.799198396793587,-7.168737474949899,vote tie
-0.7585170340681362,-7.168737474949899,vote tie
-0.7178356713426854,-7.168737474949899,vote tie
-0.6771543086172329,-7.168737474949899,vote tie
-0.6364729458917822,-7.168737474949899,vote tie
-0.5957915831663314,-7.168737474949899,vote tie
-0.5551102204408807,-7.168737474949899,vote tie
-0.5144288577154299,-7.168737474949899,vote tie
-0.47374749498997915,-7.168737474949899,vote tie
-0.4330661322645284,-7.168737474949899,vote tie
-0.39238476953907764,-7.168737474949899,vote tie
-1.246693386773547,-7.125851703406814,vote tie
-1.2060120240480963,-7.125851703406814,vote tie
-1.1653306613226437,-7.125851703406814,vote tie
-1.124649298597193,-7.125851703406814,vote tie
-1.0839679358717422,-7.125851703406814,vote tie
-1.0432865731462915,-7.125851703406814,vote tie
-1.0026052104208407,-7.125851703406814,vote tie
-0.96192384769539,-7.125851703406814,vote tie
-0.9212424849699392,-7.125851703406814,vote tie
-0.8805611222444885,-7.125851703406814,vote tie
-0.8398797595190377,-7.125851703406814,vote tie
-0.799198396793587,-7.125851703406814,vote tie
-0.7585170340681362,-7.125851703406814,vote tie
-0.7178356713426854,-7.125851703406814,vote tie
-0.6771543086172329,-7.125851703406814,vote tie
-0.6364729458917822,-7.125851703406814,vote tie
-0.5957915831663314,-7.125851703406814,vote tie
-0.5551102204408807,-7.125851703406814,vote tie
-0.5144288577154299,-7.125851703406814,vote tie
-0.47374749498997915,-7.125851703406814,vote tie
-0.4330661322645284,-7.125851703406814,vote tie
-1.2873747494989978,-7.082965931863727,vote tie
-1.246693386773547,-7.082965931863727,vote tie
-1.2060120240480963,-7.082965931863727,vote tie
-1.1653306613226437,-7.082965931863727,vote tie
-1.124649298597193,-7.082965931863727,vote tie
-1.0839679358717422,-7.082965931863727,vote tie
-1.0432865731462915,-7.082965931863727,vote tie
-1.0026052104208407,-7.082965931863727,vote tie
-0.96192384769539,-7.082965931863727,vote tie
-0.9212424849699392,-7.082965931863727,vote tie
-0.8805611222444885,-7.082965931863727,vote tie
-0.8398797595190377,-7.082965931863727,vote tie
-0.799198396793587,-7.082965931863727,vote tie
-0.7585170340681362,-7.082965931863727,vote tie
-0.7178356713426854,-7.082965931863727,vote tie
-0.6771543086172329,-7.082965931863727,vote tie
-0.6364729458917822,-7.082965931863727,vote tie
-0.5957915831663314,-7.082965931863727,vote tie
-0.5551102204408807,-7.082965931863727,vote tie
-0.5144288577154299,-7.082965931863727,vote tie
-0.47374749498997915,-7.082965931863727,vote tie
-0.4330661322645284,-7.082965931863727,vote tie
-1.3280561122244485,-7.040080160320641,vote tie
-1.2873747494989978,-7.040080160320641,vote tie
-1.246693386773547,-7.040080160320641,vote tie
-1.2060120240480963,-7.040080160320641,vote tie
-1.1653306613226437,-7.040080160320641,vote tie
-1.124649298597193,-7.040080160320641,vote tie
-1.0839679358717422,-7.040080160320641,vote tie
-1.0432865731462915,-7.040080160320641,vote tie
-1.0026052104208407,-7.040080160320641,vote tie
-0.96192384769539,-7.040080160320641,vote tie
-0.9212424849699392,-7.040080160320641,vote tie
-0.8805611222444885,-7.040080160320641,vote tie
-0.8398797595190377,-7.040080160320641,vote tie
-0.799198396793587,-7.040080160320641,vote tie
-0.7585170340681362,-7.040080160320641,vote tie
-0.7178356713426854,-7.040080160320641,vote tie
-0.6771543086172329,-7.040080160320641,vote tie
-0.6364729458917822,-7.040080160320641,vote tie
-0.5957915831663314,-7.040080160320641,vote tie
-0.5551102204408807,-7.040080160320641,vote tie
-0.5144288577154299,-7.040080160320641,vote tie
-0.47374749498997915,-7.040080160320641,vote tie
-1.3687374749498993,-6.9971943887775545,vote tie
-1.3280561122244485,-6.9971943887775545,vote tie
-1.2873747494989978,-6.9971943887775545,vote tie
-1.246693386773547,-6.9971943887775545,vote tie
-1.2060120240480963,-6.9971943887775545,vote tie
-1.1653306613226437,-6.9971943887775545,vote tie
-1.124649298597193,-6.9971943887775545,vote tie
-1.0839679358717422,-6.9971943887775545,vote tie
-1.0432865731462915,-6.9971943887775545,vote tie
-1.0026052104208407,-6.9971943887775545,vote tie
-0.96192384769539,-6.9971943887775545,vote tie
-0.9212424849699392,-6.9971943887775545,vote tie
-0.8805611222444885,-6.9971943887775545,vote tie
-0.8398797595190377,-6.9971943887775545,vote tie
-0.799198396793587,-6.9971943887775545,vote tie
-0.7585170340681362,-6.9971943887775545,vote tie
-0.7178356713426854,-6.9971943887775545,vote tie
-0.6771543086172329,-6.9971943887775545,vote tie
-0.6364729458917822,-6.9971943887775545,vote tie
-0.5957915831663314,-6.9971943887775545,vote tie
-0.5551102204408807,-6.9971943887775545,vote tie
-0.5144288577154299,-6.9971943887775545,vote tie
-1.40941883767535,-6.954308617234468,vote tie
-1.3687374749498993,-6.954308617234468,vote tie
-1.3280561122244485,-6.954308617234468,vote tie
-1.2873747494989978,-6.954308617234468,vote tie
-1.246693386773547,-6.954308617234468,vote tie
-1.2060120240480963,-6.954308617234468,vote tie
-1.1653306613226437,-6.954308617234468,vote tie
-1.124649298597193,-6.954308617234468,vote tie
-1.0839679358717422,-6.954308617234468,vote tie
-1.0432865731462915,-6.954308617234468,vote tie
-1.0026052104208407,-6.954308617234468,vote tie
-0.96192384769539,-6.954308617234468,vote tie
-0.9212424849699392,-6.954308617234468,vote tie
-0.8805611222444885,-6.954308617234468,vote tie
-0.8398797595190377,-6.954308617234468,vote tie
-0.799198396793587,-6.954308617234468,vote tie
-0.7585170340681362,-6.954308617234468,vote tie
-0.7178356713426854,-6.954308617234468,vote tie
-0.6771543086172329,-6.954308617234468,vote tie
-0.6364729458917822,-6.954308617234468,vote tie
-0.5957915831663314,-6.954308617234468,vote tie
-0.5551102204408807,-6.954308617234468,vote tie
-1.40941883767535,-6.911422845691383,vote tie
-1.3687374749498993,-6.911422845691383,vote tie
-1.3280561122244485,-6.911422845691383,vote tie
-1.2873747494989978,-6.911422845691383,vote tie
-1.246693386773547,-6.911422845691383,vote tie
-1.2060120240480963,-6.911422845691383,vote tie
-1.1653306613226437,-6.911422845691383,vote tie
-1.124649298597193,-6.911422845691383,vote tie
-1.0839679358717422,-6.911422845691383,vote tie
-1.0432865731462915,-6.911422845691383,vote tie
-1.0026052104208407,-6.911422845691383,vote tie
-0.96192384769539,-6.911422845691383,vote tie
-0.9212424849699392,-6.911422845691383,vote tie
-0.8805611222444885,-6.911422845691383,vote tie
-0.8398797595190377,-6.911422845691383,vote tie
-0.799198396793587,-6.911422845691383,vote tie
-0.7585170340681362,-6.911422845691383,vote tie
-0.7178356713426854,-6.911422845691383,vote tie
-0.6771543086172329,-6.911422845691383,vote tie
-0.6364729458917822,-6.911422845691383,vote tie
-0.5957915831663314,-6.911422845691383,vote tie
-1.4501002004008008,-6.868537074148296,vote tie
-1.40941883767535,-6.868537074148296,vote tie
-1.3687374749498993,-6.868537074148296,vote tie
-1.3280561122244485,-6.868537074148296,vote tie
-1.2873747494989978,-6.868537074148296,vote tie
-1.246693386773547,-6.868537074148296,vote tie
-1.2060120240480963,-6.868537074148296,vote tie
-1.1653306613226437,-6.868537074148296,vote tie
-1.124649298597193,-6.868537074148296,vote tie
-1.0839679358717422,-6.868537074148296,vote tie
-1.0432865731462915,-6.868537074148296,vote tie
-1.0026052104208407,-6.868537074148296,vote tie
-0.96192384769539,-6.868537074148296,vote tie
-0.9212424849699392,-6.868537074148296,vote tie
-0.8805611222444885,-6.868537074148296,vote tie
-0.8398797595190377,-6.868537074148296,vote tie
-0.799198396793587,-6.868537074148296,vote tie
-0.7585170340681362,-6.868537074148296,vote tie
-0.7178356713426854,-6.868537074148296,vote tie
-0.6771543086172329,-6.868537074148296,vote tie
-0.6364729458917822,-6.868537074148296,vote tie
-1.4907815631262515,-6.82565130260521,vote tie
-1.4501002004008008,-6.82565130260521,vote tie
-1.40941883767535,-6.82565130260521,vote tie
-1.3687374749498993,-6.82565130260521,vote tie
-1.3280561122244485,-6.82565130260521,vote tie
-1.2873747494989978,-6.82565130260521,vote tie
-1.246693386773547,-6.82565130260521,vote tie
-1.2060120240480963,-6.82565130260521,vote tie
-1.1653306613226437,-6.82565130260521,vote tie
-1.124649298597193,-6.82565130260521,vote tie
-1.0839679358717422,-6.82565130260521,vote tie
-1.0432865731462915,-6.82565130260521,vote tie
-1.0026052104208407,-6.82565130260521,vote tie
-0.96192384769539,-6.82565130260521,vote tie
-0.9212424849699392,-6.82565130260521,vote tie
-0.8805611222444885,-6.82565130260521,vote tie
-0.8398797595190377,-6.82565130260521,vote tie
-0.799198396793587,-6.82565130260521,vote tie
-0.7585170340681362,-6.82565130260521,vote tie
-0.7178356713426854,-6.82565130260521,vote tie
-0.6771543086172329,-6.82565130260521,vote tie
-1.5314629258517023,-6.7827655310621235,vote tie
-1.4907815631262515,-6.7827655310621235,vote tie
-1.4501002004008008,-6.7827655310621235,vote tie
-1.40941883767535,-6.7827655310621235,vote tie
-1.3687374749498993,-6.7827655310621235,vote tie
-1.3280561122244485,-6.7827655310621235,vote tie
-1.2873747494989978,-6.7827655310621235,vote tie
-1.246693386773547,-6.7827655310621235,vote tie
-1.2060120240480963,-6.7827655310621235,vote tie
-1.1653306613226437,-6.7827655310621235,vote tie
-1.124649298597193,-6.7827655310621235,vote tie
-1.0839679358717422,-6.7827655310621235,vote tie
-1.0432865731462915,-6.7827655310621235,vote tie
-1.0026052104208407,-6.7827655310621235,vote tie
-0.96192384769539,-6.7827655310621235,vote tie
-0.9212424849699392,-6.7827655310621235,vote tie
-0.8805611222444885,-6.7827655310621235,vote tie
-0.8398797595190377,-6.7827655310621235,vote tie
-0.799198396793587,-6.7827655310621235,vote tie
-0.7585170340681362,-6.7827655310621235,vote tie
-0.7178356713426854,-6.7827655310621235,vote tie
-0.6771543086172329,-6.7827655310621235,vote tie
-1.572144288577153,-6.739879759519038,vote tie
-1.5314629258517023,-6.739879759519038,vote tie
-1.4907815631262515,-6.739879759519038,vote tie
-1.4501002004008008,-6.739879759519038,vote tie
-1.40941883767535,-6.739879759519038,vote tie
-1.3687374749498993,-6.739879759519038,vote tie
-1.3280561122244485,-6.739879759519038,vote tie
-1.2873747494989978,-6.739879759519038,vote tie
-1.246693386773547,-6.739879759519038,vote tie
-1.2060120240480963,-6.739879759519038,vote tie
-1.1653306613226437,-6.739879759519038,vote tie
-1.124649298597193,-6.739879759519038,vote tie
-1.0839679358717422,-6.739879759519038,vote tie
-1.0432865731462915,-6.739879759519038,vote tie
-1.0026052104208407,-6.739879759519038,vote tie
-0.96192384769539,-6.739879759519038,vote tie
-0.9212424849699392,-6.739879759519038,vote tie
-0.8805611222444885,-6.739879759519038,vote tie
-0.8398797595190377,-6.739879759519038,vote tie
-0.799198396793587,-6.739879759519038,vote tie
-0.7585170340681362,-6.739879759519038,vote tie
-0.7178356713426854,-6.739879759519038,vote tie
-1.6128256513026038,-6.696993987975952,vote tie
-1.572144288577153,-6.696993987975952,vote tie
-1.5314629258517023,-6.696993987975952,vote tie
-1.4907815631262515,-6.696993987975952,vote tie
-1.4501002004008008,-6.696993987975952,vote tie
-1.40941883767535,-6.696993987975952,vote tie
-1.3687374749498993,-6.696993987975952,vote tie
-1.3280561122244485,-6.696993987975952,vote tie
-1.2873747494989978,-6.696993987975952,vote tie
-1.246693386773547,-6.696993987975952,vote tie
-1.2060120240480963,-6.696993987975952,vote tie
-1.1653306613226437,-6.696993987975952,vote tie
-1.124649298597193,-6.696993987975952,vote tie
-1.0839679358717422,-6.696993987975952,vote tie
-1.0432865731462915,-6.696993987975952,vote tie
-1.0026052104208407,-6.696993987975952,vote tie
-0.96192384769539,-6.696993987975952,vote tie
-0.9212424849699392,-6.696993987975952,vote tie
-0.8805611222444885,-6.696993987975952,vote tie
-0.8398797595190377,-6.696993987975952,vote tie
-0.799198396793587,-6.696993987975952,vote tie
-0.7585170340681362,-6.696993987975952,vote tie
-1.6535070140280563,-6.654108216432865,vote tie
-1.6128256513026038,-6.654108216432865,vote tie
-1.572144288577153,-6.654108216432865,vote tie
-1.5314629258517023,-6.654108216432865,vote tie
-1.4907815631262515,-6.654108216432865,vote tie
-1.4501002004008008,-6.654108216432865,vote tie
-1.40941883767535,-6.654108216432865,vote tie
-1.3687374749498993,-6.654108216432865,vote tie
-1.3280561122244485,-6.654108216432865,vote tie
-1.2873747494989978,-6.654108216432865,vote tie
-1.246693386773547,-6.654108216432865,vote tie
-1.2060120240480963,-6.654108216432865,vote tie
-1.1653306613226437,-6.654108216432865,vote tie
-1.124649298597193,-6.654108216432865,vote tie
-1.0839679358717422,-6.654108216432865,vote tie
-1.0432865731462915,-6.654108216432865,vote tie
-1.0026052104208407,-6.654108216432865,vote tie
-0.96192384769539,-6.654108216432865,vote tie
-0.9212424849699392,-6.654108216432865,vote tie
-0.8805611222444885,-6.654108216432865,vote tie
-0.8398797595190377,-6.654108216432865,vote tie
-0.799198396793587,-6.654108216432865,vote tie
-1.694188376753507,-6.611222444889779,vote tie
-1.6535070140280563,-6.611222444889779,vote tie
-1.6128256513026038,-6.611222444889779,vote tie
-1.572144288577153,-6.611222444889779,vote tie
-1.5314629258517023,-6.611222444889779,vote tie
-1.4907815631262515,-6.611222444889779,vote tie
-1.4501002004008008,-6.611222444889779,vote tie
-1.40941883767535,-6.611222444889779,vote tie
-1.3687374749498993,-6.611222444889779,vote tie
-1.3280561122244485,-6.611222444889779,vote tie
-1.2873747494989978,-6.611222444889779,vote tie
-1.246693386773547,-6.611222444889779,vote tie
-1.2060120240480963,-6.611222444889779,vote tie
-1.1653306613226437,-6.611222444889779,vote tie
-1.124649298597193,-6.611222444889779,vote tie
-1.0839679358717422,-6.611222444889779,vote tie
-1.0432865731462915,-6.611222444889779,vote tie
-1.0026052104208407,-6.611222444889779,vote tie
-0.96192384769539,-6.611222444889779,vote tie
-0.9212424849699392,-6.611222444889779,vote tie
-0.8805611222444885,-6.611222444889779,vote tie
-0.8398797595190377,-6.611222444889779,vote tie
-1.7348697394789578,-6.568336673346693,vote tie
-1.694188376753507,-6.568336673346693,vote tie
-1.6535070140280563,-6.568336673346693,vote tie
-1.6128256513026038,-6.568336673346693,vote tie
-1.572144288577153,-6.568336673346693,vote tie
-1.5314629258517023,-6.568336673346693,vote tie
-1.4907815631262515,-6.568336673346693,vote tie
-1.4501002004008008,-6.568336673346693,vote tie
-1.40941883767535,-6.568336673346693,vote tie
-1.3687374749498993,-6.568336673346693,vote tie
-1.3280561122244485,-6.568336673346693,vote tie
-1.2873747494989978,-6.568336673346693,vote tie
-1.246693386773547,-6.568336673346693,vote tie
-1.2060120240480963,-6.568336673346693,vote tie
-1.1653306613226437,-6.568336673346693,vote tie
-1.124649298597193,-6.568336673346693,vote tie
-1.0839679358717422,-6.568336673346693,vote tie
-1.0432865731462915,-6.568336673346693,vote tie
-1.0026052104208407,-6.568336673346693,vote tie
-0.96192384769539,-6.568336673346693,vote tie
-0.9212424849699392,-6.568336673346693,vote tie
-0.8805611222444885,-6.568336673346693,vote tie
-1.7755511022044086,-6.525450901803607,vote tie
-1.7348697394789578,-6.525450901803607,vote tie
-1.694188376753507,-6.525450901803607,vote tie
-1.6535070140280563,-6.525450901803607,vote tie
-1.6128256513026038,-6.525450901803607,vote tie
-1.572144288577153,-6.525450901803607,vote tie
-1.5314629258517023,-6.525450901803607,vote tie
-1.4907815631262515,-6.525450901803607,vote tie
-1.4501002004008008,-6.525450901803607,vote tie
-1.40941883767535,-6.525450901803607,vote tie
-1.3687374749498993,-6.525450901803607,vote tie
-1.3280561122244485,-6.525450901803607,vote tie
-1.2873747494989978,-6.525450901803607,vote tie
-1.246693386773547,-6.525450901803607,vote tie
-1.2060120240480963,-6.525450901803607,vote tie
-1.1653306613226437,-6.525450901803607,vote tie
-1.124649298597193,-6.525450901803607,vote tie
-1.0839679358717422,-6.525450901803607,vote tie
-1.0432865731462915,-6.525450901803607,vote tie
-1.0026052104208407,-6.525450901803607,vote tie
-0.96192384769539,-6.525450901803607,vote tie
-0.9212424849699392,-6.525450901803607,vote tie
-1.8162324649298593,-6.482565130260521,vote tie
-1.7755511022044086,-6.482565130260521,vote tie
-1.7348697394789578,-6.482565130260521,vote tie
-1.694188376753507,-6.482565130260521,vote tie
-1.6535070140280563,-6.482565130260521,vote tie
-1.6128256513026038,-6.482565130260521,vote tie
-1.572144288577153,-6.482565130260521,vote tie
-1.5314629258517023,-6.482565130260521,vote tie
-1.4907815631262515,-6.482565130260521,vote tie
-1.4501002004008008,-6.482565130260521,vote tie
-1.40941883767535,-6.482565130260521,vote tie
-1.3687374749498993,-6.482565130260521,vote tie
-1.3280561122244485,-6.482565130260521,vote tie
-1.2873747494989978,-6.482565130260521,vote tie
-1.246693386773547,-6.482565130260521,vote tie
-1.2060120240480963,-6.482565130260521,vote tie
-1.1653306613226437,-6.482565130260521,vote tie
-1.124649298597193,-6.482565130260521,vote tie
-1.0839679358717422,-6.482565130260521,vote tie
-1.0432865731462915,-6.482565130260521,vote tie
-1.0026052104208407,-6.482565130260521,vote tie
-0.96192384769539,-6.482565130260521,vote tie
-1.85691382765531,-6.439679358717434,vote tie
-1.8162324649298593,-6.439679358717434,vote tie
-1.7755511022044086,-6.439679358717434,vote tie
-1.7348697394789578,-6.439679358717434,vote tie
-1.694188376753507,-6.439679358717434,vote tie
-1.6535070140280563,-6.439679358717434,vote tie
-1.6128256513026038,-6.439679358717434,vote tie
-1.572144288577153,-6.439679358717434,vote tie
-1.5314629258517023,-6.439679358717434,vote tie
-1.4907815631262515,-6.439679358717434,vote tie
-1.4501002004008008,-6.439679358717434,vote tie
-1.40941883767535,-6.439679358717434,vote tie
-1.3687374749498993,-6.439679358717434,vote tie
-1.3280561122244485,-6.439679358717434,vote tie
-1.2873747494989978,-6.439679358717434,vote tie
-1.246693386773547,-6.439679358717434,vote tie
-1.2060120240480963,-6.439679358717434,vote tie
-1.1653306613226437,-6.439679358717434,vote tie
-1.124649298597193,-6.439679358717434,vote tie
-1.0839679358717422,-6.439679358717434,vote tie
-1.0432865731462915,-6.439679358717434,vote tie
-1.0026052104208407,-6.439679358717434,vote tie
-0.96192384769539,-6.439679358717434,vote tie
-1.8975951903807609,-6.396793587174348,vote tie
-1.85691382765531,-6.396793587174348,vote tie
-1.8162324649298593,-6.396793587174348,vote tie
-1.7755511022044086,-6.396793587174348,vote tie
-1.7348697394789578,-6.396793587174348,vote tie
-1.694188376753507,-6.396793587174348,vote tie
-1.6535070140280563,-6.396793587174348,vote tie
-1.6128256513026038,-6.396793587174348,vote tie
-1.572144288577153,-6.396793587174348,vote tie
-1.5314629258517023,-6.396793587174348,vote tie
-1.4907815631262515,-6.396793587174348,vote tie
-1.4501002004008008,-6.396793587174348,vote tie
-1.40941883767535,-6.396793587174348,vote tie
-1.3687374749498993,-6.396793587174348,vote tie
-1.3280561122244485,-6.396793587174348,vote tie
-1.2873747494989978,-6.396793587174348,vote tie
-1.246693386773547,-6.396793587174348,vote tie
-1.2060120240480963,-6.396793587174348,vote tie
-1.1653306613226437,-6.396793587174348,vote tie
-1.124649298597193,-6.396793587174348,vote tie
-1.0839679358717422,-6.396793587174348,vote tie
-1.0432865731462915,-6.396793587174348,vote tie
-1.0026052104208407,-6.396793587174348,vote tie
-1.9382765531062116,-6.3539078156312625,vote tie
-1.8975951903807609,-6.3539078156312625,vote tie
-1.85691382765531,-6.3539078156312625,vote tie
-1.8162324649298593,-6.3539078156312625,vote tie
-1.7755511022044086,-6.3539078156312625,vote tie
-1.7348697394789578,-6.3539078156312625,vote tie
-1.694188376753507,-6.3539078156312625,vote tie
-1.6535070140280563,-6.3539078156312625,vote tie
-1.6128256513026038,-6.3539078156312625,vote tie
-1.572144288577153,-6.3539078156312625,vote tie
-1.5314629258517023,-6.3539078156312625,vote tie
-1.4907815631262515,-6.3539078156312625,vote tie
-1.4501002004008008,-6.3539078156312625,vote tie
-1.40941883767535,-6.3539078156312625,vote tie
-1.3687374749498993,-6.3539078156312625,vote tie
-1.3280561122244485,-6.3539078156312625,vote tie
-1.2873747494989978,-6.3539078156312625,vote tie
-1.246693386773547,-6.3539078156312625,vote tie
-1.2060120240480963,-6.3539078156312625,vote tie
-1.1653306613226437,-6.3539078156312625,vote tie
-1.124649298597193,-6.3539078156312625,vote tie
-1.0839679358717422,-6.3539078156312625,vote tie
-1.0432865731462915,-6.3539078156312625,vote tie
-1.9789579158316624,-6.311022044088176,vote tie
-1.9382765531062116,-6.311022044088176,vote tie
-1.8975951903807609,-6.311022044088176,vote tie
-1.85691382765531,-6.311022044088176,vote tie
-1.8162324649298593,-6.311022044088176,vote tie
-1.7755511022044086,-6.311022044088176,vote tie
-1.7348697394789578,-6.311022044088176,vote tie
-1.694188376753507,-6.311022044088176,vote tie
-1.6535070140280563,-6.311022044088176,vote tie
-1.6128256513026038,-6.311022044088176,vote tie
-1.572144288577153,-6.311022044088176,vote tie
-1.5314629258517023,-6.311022044088176,vote tie
-1.4907815631262515,-6.311022044088176,vote tie
-1.4501002004008008,-6.311022044088176,vote tie
-1.40941883767535,-6.311022044088176,vote tie
-1.3687374749498993,-6.311022044088176,vote tie
-1.3280561122244485,-6.311022044088176,vote tie
-1.2873747494989978,-6.311022044088176,vote tie
-1.246693386773547,-6.311022044088176,vote tie
-1.2060120240480963,-6.311022044088176,vote tie
-1.1653306613226437,-6.311022044088176,vote tie
-1.124649298597193,-6.311022044088176,vote tie
-1.0839679358717422,-6.311022044088176,vote tie
-2.019639278557113,-6.26813627254509,vote tie
-1.9789579158316624,-6.26813627254509,vote tie
-1.9382765531062116,-6.26813627254509,vote tie
-1.8975951903807609,-6.26813627254509,vote tie
-1.85691382765531,-6.26813627254509,vote tie
-1.8162324649298593,-6.26813627254509,vote tie
-1.7755511022044086,-6.26813627254509,vote tie
-1.7348697394789578,-6.26813627254509,vote tie
-1.694188376753507,-6.26813627254509,vote tie
-1.6535070140280563,-6.26813627254509,vote tie
-1.6128256513026038,-6.26813627254509,vote tie
-1.572144288577153,-6.26813627254509,vote tie
-1.5314629258517023,-6.26813627254509,vote tie
-1.4907815631262515,-6.26813627254509,vote tie
-1.4501002004008008,-6.26813627254509,vote tie
-1.40941883767535,-6.26813627254509,vote tie
-1.3687374749498993,-6.26813627254509,vote tie
-1.3280561122244485,-6.26813627254509,vote tie
-1.2873747494989978,-6.26813627254509,vote tie
-1.246693386773547,-6.26813627254509,vote tie
-1.2060120240480963,-6.26813627254509,vote tie
-1.1653306613226437,-6.26813627254509,vote tie
-1.124649298597193,-6.26813627254509,vote tie
-2.019639278557113,-6.225250501002003,vote tie
-1.9789579158316624,-6.225250501002003,vote tie
-1.9382765531062116,-6.225250501002003,vote tie
-1.8975951903807609,-6.225250501002003,vote tie
-1.85691382765531,-6.225250501002003,vote tie
-1.8162324649298593,-6.225250501002003,vote tie
-1.7755511022044086,-6.225250501002003,vote tie
-1.7348697394789578,-6.225250501002003,vote tie
-1.694188376753507,-6.225250501002003,vote tie
-1.6535070140280563,-6.225250501002003,vote tie
-1.6128256513026038,-6.225250501002003,vote tie
-1.572144288577153,-6.225250501002003,vote tie
-1.5314629258517023,-6.225250501002003,vote tie
-1.4907815631262515,-6.225250501002003,vote tie
-1.4501002004008008,-6.225250501002003,vote tie
-1.40941883767535,-6.225250501002003,vote tie
-1.3687374749498993,-6.225250501002003,vote tie
-1.3280561122244485,-6.225250501002003,vote tie
-1.2873747494989978,-6.225250501002003,vote tie
-1.246693386773547,-6.225250501002003,vote tie
-1.2060120240480963,-6.225250501002003,vote tie
-1.1653306613226437,-6.225250501002003,vote tie
-2.060320641282564,-6.182364729458918,vote tie
-2.019639278557113,-6.182364729458918,vote tie
-1.9789579158316624,-6.182364729458918,vote tie
-1.9382765531062116,-6.182364729458918,vote tie
-1.8975951903807609,-6.182364729458918,vote tie
-1.85691382765531,-6.182364729458918,vote tie
-1.8162324649298593,-6.182364729458918,vote tie
-1.7755511022044086,-6.182364729458918,vote tie
-1.7348697394789578,-6.182364729458918,vote tie
-1.694188376753507,-6.182364729458918,vote tie
-1.6535070140280563,-6.182364729458918,vote tie
-1.6128256513026038,-6.182364729458918,vote tie
-1.572144288577153,-6.182364729458918,vote tie
-1.5314629258517023,-6.182364729458918,vote tie
-1.4907815631262515,-6.182364729458918,vote tie
-1.4501002004008008,-6.182364729458918,vote tie
-1.40941883767535,-6.182364729458918,vote tie
-1.3687374749498993,-6.182364729458918,vote tie
-1.3280561122244485,-6.182364729458918,vote tie
-1.2873747494989978,-6.182364729458918,vote tie
-1.246693386773547,-6.182364729458918,vote tie
-1.2060120240480963,-6.182364729458918,vote tie
-2.1010020040080146,-6.1394789579158315,vote tie
-2.060320641282564,-6.1394789579158315,vote tie
-2.019639278557113,-6.1394789579158315,vote tie
-1.9789579158316624,-6.1394789579158315,vote tie
-1.9382765531062116,-6.1394789579158315,vote tie
-1.8975951903807609,-6.1394789579158315,vote tie
