family,parameter_name,parameter_value,alpha,epsilon,gamma,seed,episode,steps
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,38,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,39,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,40,26
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,41,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,42,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,43,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,44,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,45,29
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,46,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,47,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,48,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,49,26
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,50,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,51,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,52,32
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,53,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,54,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,55,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,56,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,57,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,58,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,59,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,60,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,61,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,62,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,63,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,64,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,65,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,66,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,67,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,68,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,69,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,70,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,71,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,72,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,73,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,74,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,75,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,76,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,77,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,78,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,79,21
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,80,660
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,81,70
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,82,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,83,24
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,84,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,85,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,86,22
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,87,23
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,88,37
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,89,282
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,90,106
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,91,35
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,92,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,93,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,94,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,95,18
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,96,31
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,97,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,98,19
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,99,20
sarsa_lambda,lambda,1.000,0.500,0.100,0.990,123,100,23
